ID,Age,Gender,Grade_Level,Strength_Score,Endurance_Score,Flexibility_Score,Speed_Agility_Score,BMI,Health_Fitness_Knowledge_Score,Skills_Score,Class_Participation_Level,Attendance_Rate,Motivation_Level,Overall_PE_Performance_Score,Improvement_Rate,Final_Grade,Previous_Semester_PE_Grade,Hours_Physical_Activity_Per_Week,Performance
484,15,Other,10th,38.569950872695166,41.982270973532074,46.05663756187599,64.10459145203504,20.567882481012056,75.4693490206037,73.11405027100939,High,99.64835421562294,High,66.3899077674743,6.713951073965572,B,B,6.871992888415428,Average Performer
485,14,Other,12th,66.33431532301096,72.47957331461055,50.33698839218069,54.09762795959497,21.442411197347063,93.97767016745976,74.61514980101671,High,94.51705186719656,Low,97.03027564405083,4.863107014667169,D,B,4.305695747584848,Low Performer
486,15,Other,9th,38.53654606981312,62.96057678857578,58.20678672762815,41.389120898264295,24.958612606898686,65.52107282731014,53.56720916731656,Low,84.75596373959988,Low,67.69338333360292,5.057551128161998,A,B,3.282472316124551,Low Performer
487,16,Female,9th,53.02635465239033,44.632137252094985,32.28780777036732,64.0336997012519,15.0,66.65676954508417,56.78868865595905,Medium,89.46409830698386,High,81.03217572053659,4.629804701157562,A,A,6.356250343236065,Average Performer
488,17,Male,10th,42.45724149980642,65.37219634082135,66.71482542003308,56.979032725390276,27.273209299410677,82.6402978157286,96.98087527526968,High,97.78354540541022,High,84.419424019526,7.424258408466972,B,B,6.258482107039285,High Performer
489,14,Female,9th,49.35861653407007,50.81426612632884,60.73071973161866,45.569559788715175,22.290722097317364,59.571984847903536,58.9719844785513,Medium,88.85248200989565,Low,72.18963915855976,2.5208239749499435,C,A,2.6069731297923804,Low Performer
490,14,Male,11th,53.2876241030348,60.23328410146664,60.772785885619015,45.205070326007565,20.35402742175128,68.67244970114962,94.84312378085943,High,79.36246215994888,High,61.58178368131848,6.215680677470017,B,A,7.585723627955782,Low Performer
491,17,Other,11th,53.21357215450273,55.8167938075337,56.57713608214591,52.96575545140762,21.643063383114203,80.96441137581752,66.354082016787,Medium,84.46758388952898,High,45.64687668217111,7.202660329779101,B,A,6.990177525206823,Low Performer
492,14,Female,12th,54.21920754235285,39.84372014010952,50.294249865409846,54.63184795267585,21.849717420082076,68.65714152310596,70.03431904215256,Medium,96.07862162574364,Medium,76.84163208608955,6.432680161080821,A,A,3.5121382619719776,Average Performer
493,14,Other,9th,66.13711269058646,42.27740201219046,60.0929185395023,51.972922656312065,15.075194786220298,72.64030012789028,86.05547740344895,Medium,91.10532539974045,Low,61.85243997176452,9.649397828646835,F,A,5.755478897232351,Low Performer
494,15,Female,10th,54.5353430151398,62.35952981097394,58.87721200612067,53.11308673442885,27.979752909812944,82.44185710315034,89.07838632907985,High,91.26810960834501,High,71.76150451887692,3.9421064745506023,D,C,7.76258333182848,Average Performer
495,14,Other,11th,47.558433647093516,45.98269601472151,44.68938933588464,66.9995737457638,22.165302529082474,79.21546083536562,68.33781159581369,High,96.67053714221223,High,57.50179660410636,6.9146096451870624,B,A,6.235485924330212,Low Performer
496,16,Male,10th,59.64087168288357,45.15621844109604,41.39597340654649,60.71543152234886,23.772008521789502,77.66818396295402,64.17635419717692,High,97.34932643656262,Low,67.34762459529797,4.787818729317159,C,B,5.163912609468562,Low Performer
497,16,Male,10th,61.894704889246405,38.538529047807764,51.527844428929804,51.90635591265024,25.80619908229617,71.60877720729961,69.1611932721668,Medium,97.9948142944859,High,70.33719054901053,7.466812152705339,B,A,4.578707664647549,Average Performer
498,17,Male,11th,37.72392184863008,55.08318878712153,73.23530227242782,59.41310580767483,17.9153501697588,78.70061115268956,75.06936292348178,High,77.3712298313289,High,72.68593581044298,4.9846220085572615,B,C,6.883150933152429,Low Performer
499,14,Female,10th,55.97400069849858,74.75029903091774,31.413393865191487,39.674760964724605,23.893887596140914,73.76267319900244,83.36955530304633,Medium,88.60315004907753,Medium,58.85177812647586,4.224248436275061,A,B,9.512869586481925,Low Performer
500,17,Male,11th,57.01172742310898,37.189605028948726,27.9871210137134,53.979270499468086,20.929435636404826,79.57805609925785,70.06344788491228,Low,93.51273803045797,Low,81.96910948761352,7.6121444077432585,B,B,7.373958723819867,Low Performer
